course_code,last_period_gathered,last_period_failed,relevant_periods,last_scrape_during_grace_period,created_at,updated_at
AS.200.824,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.825,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.826,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.827,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.828,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.829,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.830,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.831,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.832,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.833,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.834,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.835,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.836,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.840,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.841,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.848,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.849,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.850,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.860,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.870,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.200.899,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.101,SU25,false,"[""AS.210.101.02.FA15"",""AS.210.101.01.FA15"",""AS.210.101.03.FA15"",""AS.210.101.03.FA16"",""AS.210.101.02.FA16"",""AS.210.101.01.FA16"",""AS.210.101.03.FA17"",""AS.210.101.02.FA17"",""AS.210.101.01.FA17"",""AS.210.101.03.FA18"",""AS.210.101.02.FA18"",""AS.210.101.01.FA18"",""AS.210.101.03.FA19"",""AS.210.101.02.FA19"",""AS.210.101.01.FA19"",""AS.210.101.03.FA20"",""AS.210.101.02.FA20"",""AS.210.101.01.FA20"",""AS.210.101.01.FA21"",""AS.210.101.03.FA21"",""AS.210.101.03.FA22"",""AS.210.101.02.FA23"",""AS.210.101.01.FA23"",""AS.210.101.03.FA23"",""AS.210.101.03.FA24"",""AS.210.101.01.FA24"",""AS.210.101.02.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.102,SU25,false,"[""AS.210.102.01.SP16"",""AS.210.102.04.SP16"",""AS.210.102.03.SP16"",""AS.210.102.02.SP16"",""AS.210.102.04.SP17"",""AS.210.102.03.SP17"",""AS.210.102.02.SP17"",""AS.210.102.01.SP17"",""AS.210.102.04.SP18"",""AS.210.102.03.SP18"",""AS.210.102.02.SP18"",""AS.210.102.01.SP18"",""AS.210.102.05.SP19"",""AS.210.102.04.SP19"",""AS.210.102.03.SP19"",""AS.210.102.01.SP19"",""AS.210.102.04.SP20"",""AS.210.102.03.SP20"",""AS.210.102.02.SP20"",""AS.210.102.01.SP20"",""AS.210.102.02.SP21"",""AS.210.102.01.SP21"",""AS.210.102.03.SP21"",""AS.210.102.04.SP22"",""AS.210.102.03.SP22"",""AS.210.102.01.SP22"",""AS.210.102.01.FA22"",""AS.210.102.01.SP23"",""AS.210.102.01.FA23"",""AS.210.102.03.SP24"",""AS.210.102.02.SP24"",""AS.210.102.01.SP24"",""AS.210.102.01.FA24"",""AS.210.102.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.103,SU25,false,"[""AS.210.103.01.FA16"",""AS.210.103.01.FA17"",""AS.210.103.01.FA18"",""AS.210.103.01.FA19"",""AS.210.103.01.FA20"",""AS.210.103.01.FA21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.104,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.105,SU25,false,"[""AS.210.105.01.FA21"",""AS.210.105.01.SP24"",""AS.210.105.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.106,SU25,false,"[""AS.210.106.01.FA21"",""AS.210.106.02.FA21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.111,SU25,false,"[""AS.210.111.11.SU15"",""AS.210.111.04.FA15"",""AS.210.111.03.FA15"",""AS.210.111.02.FA15"",""AS.210.111.01.FA15"",""AS.210.111.01.SP16"",""AS.210.111.02.SP16"",""AS.210.111.03.FA16"",""AS.210.111.02.FA16"",""AS.210.111.04.FA16"",""AS.210.111.01.FA16"",""AS.210.111.02.SP17"",""AS.210.111.01.SP17"",""AS.210.111.04.FA17"",""AS.210.111.03.FA17"",""AS.210.111.02.FA17"",""AS.210.111.01.FA17"",""AS.210.111.02.SP18"",""AS.210.111.01.SP18"",""AS.210.111.07.FA18"",""AS.210.111.06.FA18"",""AS.210.111.05.FA18"",""AS.210.111.04.FA18"",""AS.210.111.03.FA18"",""AS.210.111.02.FA18"",""AS.210.111.01.FA18"",""AS.210.111.01.SP19"",""AS.210.111.85.SU19"",""AS.210.111.03.FA19"",""AS.210.111.06.FA19"",""AS.210.111.02.FA19"",""AS.210.111.05.FA19"",""AS.210.111.01.FA19"",""AS.210.111.04.FA19"",""AS.210.111.02.SP20"",""AS.210.111.01.SP20"",""AS.210.111.85.SU20"",""AS.210.111.03.FA20"",""AS.210.111.01.FA20"",""AS.210.111.04.FA20"",""AS.210.111.02.FA20"",""AS.210.111.05.FA20"",""AS.210.111.02.SP21"",""AS.210.111.01.FA21"",""AS.210.111.04.FA21"",""AS.210.111.05.FA21"",""AS.210.111.02.FA21"",""AS.210.111.02.SP22"",""AS.210.111.01.SP22"",""AS.210.111.05.FA22"",""AS.210.111.02.FA22"",""AS.210.111.04.FA22"",""AS.210.111.01.FA22"",""AS.210.111.02.SP23"",""AS.210.111.01.SP23"",""AS.210.111.02.FA23"",""AS.210.111.01.FA23"",""AS.210.111.03.FA23"",""AS.210.111.02.SP24"",""AS.210.111.01.SP24"",""AS.210.111.01.FA24"",""AS.210.111.03.FA24"",""AS.210.111.02.FA24"",""AS.210.111.01.SP25"",""AS.210.111.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.112,SU25,false,"[""AS.210.112.04.FA15"",""AS.210.112.03.FA15"",""AS.210.112.02.FA15"",""AS.210.112.01.FA15"",""AS.210.112.03.SP16"",""AS.210.112.02.SP16"",""AS.210.112.06.SP16"",""AS.210.112.01.SP16"",""AS.210.112.05.SP16"",""AS.210.112.04.SP16"",""AS.210.112.03.FA16"",""AS.210.112.02.FA16"",""AS.210.112.01.FA16"",""AS.210.112.04.FA16"",""AS.210.112.06.SP17"",""AS.210.112.05.SP17"",""AS.210.112.04.SP17"",""AS.210.112.03.SP17"",""AS.210.112.02.SP17"",""AS.210.112.01.SP17"",""AS.210.112.04.FA17"",""AS.210.112.03.FA17"",""AS.210.112.02.FA17"",""AS.210.112.01.FA17"",""AS.210.112.06.SP18"",""AS.210.112.05.SP18"",""AS.210.112.04.SP18"",""AS.210.112.03.SP18"",""AS.210.112.02.SP18"",""AS.210.112.01.FA18"",""AS.210.112.03.FA18"",""AS.210.112.02.FA18"",""AS.210.112.04.FA18"",""AS.210.112.05.SP19"",""AS.210.112.03.SP19"",""AS.210.112.04.SP19"",""AS.210.112.02.SP19"",""AS.210.112.01.SP19"",""AS.210.112.06.SP19"",""AS.210.112.86.SU19"",""AS.210.112.02.FA19"",""AS.210.112.05.FA19"",""AS.210.112.03.FA19"",""AS.210.112.03.SP20"",""AS.210.112.02.SP20"",""AS.210.112.01.SP20"",""AS.210.112.06.SP20"",""AS.210.112.05.SP20"",""AS.210.112.04.SP20"",""AS.210.112.85.SU20"",""AS.210.112.86.SU20"",""AS.210.112.04.FA20"",""AS.210.112.03.FA20"",""AS.210.112.01.FA20"",""AS.210.112.02.SP21"",""AS.210.112.06.SP21"",""AS.210.112.01.SP21"",""AS.210.112.05.SP21"",""AS.210.112.04.SP21"",""AS.210.112.04.FA21"",""AS.210.112.01.FA21"",""AS.210.112.03.FA21"",""AS.210.112.03.SP22"",""AS.210.112.02.SP22"",""AS.210.112.04.SP22"",""AS.210.112.03.FA22"",""AS.210.112.04.FA22"",""AS.210.112.02.FA22"",""AS.210.112.04.SP23"",""AS.210.112.02.SP23"",""AS.210.112.01.SP23"",""AS.210.112.03.SP23"",""AS.210.112.02.FA23"",""AS.210.112.01.FA23"",""AS.210.112.03.FA23"",""AS.210.112.01.SP24"",""AS.210.112.03.SP24"",""AS.210.112.02.SP24"",""AS.210.112.02.FA24"",""AS.210.112.01.FA24"",""AS.210.112.03.SP25"",""AS.210.112.01.SP25"",""AS.210.112.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.120,SU25,false,"[""AS.210.120.01.FA23"",""AS.210.120.01.SP24"",""AS.210.120.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.121,SU25,false,"[""AS.210.121.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.150,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.151,SU25,false,"[""AS.210.151.02.FA15"",""AS.210.151.04.FA16"",""AS.210.151.02.FA16"",""AS.210.151.30.IN17"",""AS.210.151.03.FA17"",""AS.210.151.02.FA17"",""AS.210.151.03.FA18"",""AS.210.151.02.FA18"",""AS.210.151.03.FA19"",""AS.210.151.02.FA19"",""AS.210.151.03.FA20"",""AS.210.151.02.FA20"",""AS.210.151.01.FA21"",""AS.210.151.03.FA22"",""AS.210.151.02.FA23"",""AS.210.151.01.FA23"",""AS.210.151.01.SP24"",""AS.210.151.01.FA24"",""AS.210.151.03.FA24"",""AS.210.151.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.152,SU25,false,"[""AS.210.152.02.SP16"",""AS.210.152.02.SP17"",""AS.210.152.01.SP17"",""AS.210.152.03.SP17"",""AS.210.152.03.SP18"",""AS.210.152.02.SP18"",""AS.210.152.02.SP19"",""AS.210.152.01.SP19"",""AS.210.152.03.SP20"",""AS.210.152.02.SP20"",""AS.210.152.01.SP21"",""AS.210.152.02.SP21"",""AS.210.152.02.SP22"",""AS.210.152.01.SP22"",""AS.210.152.03.SP23"",""AS.210.152.03.SP24"",""AS.210.152.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.161,SU25,false,"[""AS.210.161.04.FA15"",""AS.210.161.03.FA15"",""AS.210.161.02.FA15"",""AS.210.161.02.FA16"",""AS.210.161.04.FA16"",""AS.210.161.03.FA17"",""AS.210.161.01.FA17"",""AS.210.161.03.FA18"",""AS.210.161.02.FA18"",""AS.210.161.01.FA18"",""AS.210.161.03.FA19"",""AS.210.161.02.FA19"",""AS.210.161.03.FA20"",""AS.210.161.01.FA20"",""AS.210.161.01.FA21"",""AS.210.161.03.FA21"",""AS.210.161.02.FA21"",""AS.210.161.01.SP22"",""AS.210.161.03.FA22"",""AS.210.161.02.FA22"",""AS.210.161.01.FA23"",""AS.210.161.03.FA23"",""AS.210.161.01.SP24"",""AS.210.161.01.FA24"",""AS.210.161.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.162,SU25,false,"[""AS.210.162.04.SP16"",""AS.210.162.03.SP16"",""AS.210.162.01.SP16"",""AS.210.162.03.SP17"",""AS.210.162.02.SP17"",""AS.210.162.03.SP18"",""AS.210.162.02.SP18"",""AS.210.162.01.SP18"",""AS.210.162.03.SP19"",""AS.210.162.02.SP19"",""AS.210.162.01.SP19"",""AS.210.162.03.SP20"",""AS.210.162.02.SP20"",""AS.210.162.01.SP20"",""AS.210.162.02.SP21"",""AS.210.162.01.SP21"",""AS.210.162.02.SP22"",""AS.210.162.01.SP22"",""AS.210.162.01.FA22"",""AS.210.162.01.SP23"",""AS.210.162.02.SP23"",""AS.210.162.01.SP24"",""AS.210.162.02.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.163,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.164,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.171,SU25,false,"[""AS.210.171.01.FA15"",""AS.210.171.01.FA17"",""AS.210.171.01.FA18""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.172,SU25,false,"[""AS.210.172.01.SP16"",""AS.210.172.01.SP18"",""AS.210.172.01.SP19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.173,SU25,false,"[""AS.210.173.03.FA24"",""AS.210.173.01.FA24"",""AS.210.173.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.175,SU25,false,"[""AS.210.175.01.SP21"",""AS.210.175.01.FA21"",""AS.210.175.01.FA22"",""AS.210.175.01.FA23"",""AS.210.175.01.SP24"",""AS.210.175.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.176,SU25,false,"[""AS.210.176.01.SP22"",""AS.210.176.01.SP23"",""AS.210.176.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.177,SU25,false,"[""AS.210.177.01.FA15"",""AS.210.177.01.SP16"",""AS.210.177.01.FA16"",""AS.210.177.01.SP17"",""AS.210.177.01.FA17"",""AS.210.177.01.FA18"",""AS.210.177.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.178,SU25,false,"[""AS.210.178.01.SP16"",""AS.210.178.01.SP17"",""AS.210.178.01.SP18"",""AS.210.178.01.SP19"",""AS.210.178.01.SP20""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.201,SU25,false,"[""AS.210.201.06.FA15"",""AS.210.201.05.FA15"",""AS.210.201.04.FA15"",""AS.210.201.03.FA15"",""AS.210.201.02.FA15"",""AS.210.201.01.FA15"",""AS.210.201.02.FA16"",""AS.210.201.06.FA16"",""AS.210.201.05.FA16"",""AS.210.201.01.FA16"",""AS.210.201.04.FA16"",""AS.210.201.03.FA16"",""AS.210.201.03.FA17"",""AS.210.201.02.FA17"",""AS.210.201.05.FA17"",""AS.210.201.04.FA17"",""AS.210.201.04.FA18"",""AS.210.201.03.FA18"",""AS.210.201.02.FA18"",""AS.210.201.01.FA18"",""AS.210.201.04.FA19"",""AS.210.201.03.FA19"",""AS.210.201.02.FA19"",""AS.210.201.01.FA19"",""AS.210.201.06.FA19"",""AS.210.201.05.FA19"",""AS.210.201.04.FA20"",""AS.210.201.03.FA20"",""AS.210.201.05.FA20"",""AS.210.201.01.FA20"",""AS.210.201.05.FA21"",""AS.210.201.01.FA21"",""AS.210.201.03.FA21"",""AS.210.201.04.FA21"",""AS.210.201.02.FA21"",""AS.210.201.05.FA22"",""AS.210.201.03.FA22"",""AS.210.201.04.FA22"",""AS.210.201.01.FA22"",""AS.210.201.01.SP23"",""AS.210.201.02.FA23"",""AS.210.201.01.FA23"",""AS.210.201.03.FA23"",""AS.210.201.02.SP24"",""AS.210.201.01.SP24"",""AS.210.201.01.FA24"",""AS.210.201.03.FA24"",""AS.210.201.02.FA24"",""AS.210.201.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.202,SU25,false,"[""AS.210.202.06.SP16"",""AS.210.202.02.SP16"",""AS.210.202.05.SP16"",""AS.210.202.01.SP16"",""AS.210.202.04.SP16"",""AS.210.202.03.SP16"",""AS.210.202.07.SP17"",""AS.210.202.05.SP17"",""AS.210.202.04.SP17"",""AS.210.202.03.SP17"",""AS.210.202.02.SP17"",""AS.210.202.01.SP17"",""AS.210.202.05.SP18"",""AS.210.202.04.SP18"",""AS.210.202.03.SP18"",""AS.210.202.02.SP18"",""AS.210.202.04.SP19"",""AS.210.202.03.SP19"",""AS.210.202.02.SP19"",""AS.210.202.01.SP19"",""AS.210.202.05.SP20"",""AS.210.202.04.SP20"",""AS.210.202.03.SP20"",""AS.210.202.02.SP20"",""AS.210.202.01.SP20"",""AS.210.202.04.SP21"",""AS.210.202.03.SP21"",""AS.210.202.02.SP21"",""AS.210.202.01.SP21"",""AS.210.202.01.SP22"",""AS.210.202.04.SP22"",""AS.210.202.03.SP22"",""AS.210.202.01.FA22"",""AS.210.202.03.SP23"",""AS.210.202.01.SP23"",""AS.210.202.04.SP23"",""AS.210.202.02.SP23"",""AS.210.202.02.FA23"",""AS.210.202.01.FA23"",""AS.210.202.02.SP24"",""AS.210.202.02.FA24"",""AS.210.202.01.FA24"",""AS.210.202.03.SP25"",""AS.210.202.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.203,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.204,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.205,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.207,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.208,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.209,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.210,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.211,SU25,false,"[""AS.210.211.11.SU15"",""AS.210.211.05.FA15"",""AS.210.211.04.FA15"",""AS.210.211.03.FA15"",""AS.210.211.02.FA15"",""AS.210.211.01.FA15"",""AS.210.211.05.SP16"",""AS.210.211.03.SP16"",""AS.210.211.02.SP16"",""AS.210.211.11.SU16"",""AS.210.211.05.FA16"",""AS.210.211.04.FA16"",""AS.210.211.02.FA16"",""AS.210.211.01.FA16"",""AS.210.211.06.FA16"",""AS.210.211.05.SP17"",""AS.210.211.04.SP17"",""AS.210.211.02.SP17"",""AS.210.211.01.SP17"",""AS.210.211.06.FA17"",""AS.210.211.05.FA17"",""AS.210.211.04.FA17"",""AS.210.211.02.FA17"",""AS.210.211.01.FA17"",""AS.210.211.04.SP18"",""AS.210.211.03.SP18"",""AS.210.211.02.SP18"",""AS.210.211.02.FA18"",""AS.210.211.01.FA18"",""AS.210.211.06.FA18"",""AS.210.211.05.FA18"",""AS.210.211.04.FA18"",""AS.210.211.04.SP19"",""AS.210.211.03.SP19"",""AS.210.211.02.SP19"",""AS.210.211.01.SP19"",""AS.210.211.85.SU19"",""AS.210.211.05.FA19"",""AS.210.211.04.FA19"",""AS.210.211.03.FA19"",""AS.210.211.02.FA19"",""AS.210.211.01.FA19"",""AS.210.211.02.SP20"",""AS.210.211.01.SP20"",""AS.210.211.04.SP20"",""AS.210.211.03.SP20"",""AS.210.211.85.SU20"",""AS.210.211.04.FA20"",""AS.210.211.03.FA20"",""AS.210.211.02.FA20"",""AS.210.211.05.FA20"",""AS.210.211.04.SP21"",""AS.210.211.03.SP21"",""AS.210.211.02.SP21"",""AS.210.211.04.FA21"",""AS.210.211.02.FA21"",""AS.210.211.05.FA21"",""AS.210.211.01.FA21"",""AS.210.211.03.FA21"",""AS.210.211.03.SP22"",""AS.210.211.02.SP22"",""AS.210.211.04.SP22"",""AS.210.211.03.FA22"",""AS.210.211.01.FA22"",""AS.210.211.05.FA22"",""AS.210.211.02.FA22"",""AS.210.211.03.SP23"",""AS.210.211.02.FA23"",""AS.210.211.05.FA23"",""AS.210.211.04.FA23"",""AS.210.211.03.FA23"",""AS.210.211.02.SP24"",""AS.210.211.01.SP24"",""AS.210.211.85.SU24"",""AS.210.211.02.FA24"",""AS.210.211.03.FA24"",""AS.210.211.01.FA24"",""AS.210.211.02.SP25"",""AS.210.211.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.212,SU25,false,"[""AS.210.212.05.FA15"",""AS.210.212.03.FA15"",""AS.210.212.02.FA15"",""AS.210.212.01.FA15"",""AS.210.212.05.SP16"",""AS.210.212.01.SP16"",""AS.210.212.04.SP16"",""AS.210.212.03.SP16"",""AS.210.212.02.SP16"",""AS.210.212.06.SP16"",""AS.210.212.11.SU16"",""AS.210.212.03.FA16"",""AS.210.212.02.FA16"",""AS.210.212.05.FA16"",""AS.210.212.01.FA16"",""AS.210.212.04.FA16"",""AS.210.212.02.SP17"",""AS.210.212.05.SP17"",""AS.210.212.04.SP17"",""AS.210.212.03.SP17"",""AS.210.212.01.FA17"",""AS.210.212.05.FA17"",""AS.210.212.03.FA17"",""AS.210.212.02.FA17"",""AS.210.212.02.SP18"",""AS.210.212.01.SP18"",""AS.210.212.05.SP18"",""AS.210.212.04.SP18"",""AS.210.212.03.SP18"",""AS.210.212.05.FA18"",""AS.210.212.04.FA18"",""AS.210.212.03.FA18"",""AS.210.212.02.FA18"",""AS.210.212.01.FA18"",""AS.210.212.04.SP19"",""AS.210.212.03.SP19"",""AS.210.212.02.SP19"",""AS.210.212.01.SP19"",""AS.210.212.01.FA19"",""AS.210.212.04.FA19"",""AS.210.212.03.FA19"",""AS.210.212.02.FA19"",""AS.210.212.05.SP20"",""AS.210.212.03.SP20"",""AS.210.212.02.SP20"",""AS.210.212.01.SP20"",""AS.210.212.86.SU20"",""AS.210.212.04.FA20"",""AS.210.212.03.FA20"",""AS.210.212.02.FA20"",""AS.210.212.01.SP21"",""AS.210.212.04.SP21"",""AS.210.212.03.SP21"",""AS.210.212.02.SP21"",""AS.210.212.04.FA21"",""AS.210.212.02.FA21"",""AS.210.212.03.FA21"",""AS.210.212.03.SP22"",""AS.210.212.02.SP22"",""AS.210.212.01.SP22"",""AS.210.212.04.SP22"",""AS.210.212.02.FA22"",""AS.210.212.04.FA22"",""AS.210.212.03.FA22"",""AS.210.212.04.SP23"",""AS.210.212.02.SP23"",""AS.210.212.01.SP23"",""AS.210.212.03.SP23"",""AS.210.212.02.FA23"",""AS.210.212.03.FA23"",""AS.210.212.01.SP24"",""AS.210.212.04.SP24"",""AS.210.212.02.SP24"",""AS.210.212.86.SU24"",""AS.210.212.01.FA24"",""AS.210.212.02.FA24"",""AS.210.212.02.SP25"",""AS.210.212.03.SP25"",""AS.210.212.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.220,SU25,false,"[""AS.210.220.01.FA22"",""AS.210.220.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.221,SU25,false,"[""AS.210.221.01.SP22"",""AS.210.221.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.222,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.250,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.251,SU25,false,"[""AS.210.251.02.FA15"",""AS.210.251.01.FA15"",""AS.210.251.03.FA15"",""AS.210.251.02.FA16"",""AS.210.251.01.FA16"",""AS.210.251.02.FA17"",""AS.210.251.01.FA17"",""AS.210.251.02.FA18"",""AS.210.251.01.FA18"",""AS.210.251.02.FA19"",""AS.210.251.02.FA20"",""AS.210.251.02.FA21"",""AS.210.251.02.FA22"",""AS.210.251.02.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.252,SU25,false,"[""AS.210.252.03.SP16"",""AS.210.252.02.SP16"",""AS.210.252.02.SP17"",""AS.210.252.02.SP18"",""AS.210.252.02.SP19"",""AS.210.252.01.SP19"",""AS.210.252.01.SP20"",""AS.210.252.02.SP21"",""AS.210.252.01.SP22"",""AS.210.252.01.SP23"",""AS.210.252.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.261,SU25,false,"[""AS.210.261.04.FA15"",""AS.210.261.03.FA15"",""AS.210.261.02.FA15"",""AS.210.261.01.FA15"",""AS.210.261.04.FA16"",""AS.210.261.03.FA16"",""AS.210.261.02.FA16"",""AS.210.261.03.FA17"",""AS.210.261.02.FA17"",""AS.210.261.03.FA18"",""AS.210.261.02.FA18"",""AS.210.261.01.FA18"",""AS.210.261.03.FA19"",""AS.210.261.02.FA19"",""AS.210.261.03.FA20"",""AS.210.261.02.FA20"",""AS.210.261.01.FA21"",""AS.210.261.02.FA22"",""AS.210.261.02.FA23"",""AS.210.261.02.FA24"",""AS.210.261.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.262,SU25,false,"[""AS.210.262.02.SP16"",""AS.210.262.04.SP16"",""AS.210.262.03.SP16"",""AS.210.262.03.SP17"",""AS.210.262.02.SP17"",""AS.210.262.01.SP17"",""AS.210.262.02.SP18"",""AS.210.262.01.SP18"",""AS.210.262.02.SP19"",""AS.210.262.01.SP19"",""AS.210.262.03.SP19"",""AS.210.262.02.SP20"",""AS.210.262.03.SP20"",""AS.210.262.02.SP21"",""AS.210.262.01.SP23"",""AS.210.262.02.SP24"",""AS.210.262.01.SP25"",""AS.210.262.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.263,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.264,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.265,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.266,SU25,false,"[""AS.210.266.01.SP17"",""AS.210.266.01.FA18"",""AS.210.266.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.267,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.268,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.269,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.270,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.271,SU25,false,"[""AS.210.271.01.FA24"",""AS.210.271.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
AS.210.272,SU25,false,"[""AS.210.272.01.FA24"",""AS.210.272.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
